"ID","EnterpriseEntryID","DefinitionSetID","Entry","EntryCode","EntryName","EntryMnemonic","IsInactiveFLAG","IsEnforcedFLAG","IsCurrentFLAG","EffectiveDT","HighAge","LowAge","SexDE","DisplayName","InjuryTypeReqFLAG"
"27666","840990","0","14947","296.45","BIPOL AFF MANIC-PART REM","296.45","0","0","1","2006-6-27T16:40:42",0,0,"0","BIPOL AFF MANIC-PART REM","0"
"27672","840996","0","14953","296.53","BIPOL AFF, DEPR-SEVERE","296.53","0","0","1","2006-6-27T16:40:43",0,0,"0","BIPOL AFF, DEPR-SEVERE","0"
"27664","840988","0","14945","296.43","BIPOL AFF, MANIC-SEVERE","296.43","0","0","1","2006-6-27T16:40:42",0,0,"0","BIPOL AFF, MANIC-SEVERE","0"
"27661","840985","0","14942","296.40","BIPOL AFF, MANIC-UNSPEC","296.40","0","0","1","2006-6-27T16:40:41",0,0,"0","BIPOL AFF, MANIC-UNSPEC","0"
"27683","841007","0","14964","296.66","BIPOL AFF, MIX-FULL REM","296.66","0","0","1","2006-6-27T16:40:45",0,0,"0","BIPOL AFF, MIX-FULL REM","0"
"27682","841006","0","14963","296.65","BIPOL AFF, MIX-PART REM","296.65","0","0","1","2006-6-27T16:40:45",0,0,"0","BIPOL AFF, MIX-PART REM","0"
"27680","841004","0","14961","296.63","BIPOL AFF, MIXED-SEVERE","296.63","0","0","1","2006-6-27T16:40:45",0,0,"0","BIPOL AFF, MIXED-SEVERE","0"
"27677","841001","0","14958","296.60","BIPOL AFF, MIXED-UNSPEC","296.60","0","0","1","2006-6-27T16:40:44",0,0,"0","BIPOL AFF, MIXED-UNSPEC","0"
"27673","840997","0","14954","296.54","BIPOL DEPR-SEV W PSYCH","296.54","0","0","1","2006-6-27T16:40:44",0,0,"0","BIPOL DEPR-SEV W PSYCH","0"
"27665","840989","0","14946","296.44","BIPOL MANIC-SEV W PSYCH","296.44","0","0","1","2006-6-27T16:40:42",0,0,"0","BIPOL MANIC-SEV W PSYCH","0"
"27681","841005","0","14962","296.64","BIPOL MIXED-SEV W PSYCH","296.64","0","0","1","2006-6-27T16:40:45",0,0,"0","BIPOL MIXED-SEV W PSYCH","0"
"27669","840993","0","14950","296.50","BIPOLAR AFF, DEPR-UNSPEC","296.50","0","0","1","2006-6-27T16:40:43",0,0,"0","BIPOLAR AFF, DEPR-UNSPEC","0"
"27662","840986","0","14943","296.41","BIPOLAR AFF, MANIC-MILD","296.41","0","0","1","2006-6-27T16:40:42",0,0,"0","BIPOLAR AFF, MANIC-MILD","0"
"27678","841002","0","14959","296.61","BIPOLAR AFF, MIXED-MILD","296.61","0","0","1","2006-6-27T16:40:44",0,0,"0","BIPOLAR AFF, MIXED-MILD","0"
"27670","840994","0","14951","296.51","BIPOLAR AFFEC, DEPR-MILD","296.51","0","0","1","2006-6-27T16:40:43",0,0,"0","BIPOLAR AFFEC, DEPR-MILD","0"
"27671","840995","0","14952","296.52","BIPOLAR AFFEC, DEPR-MOD","296.52","0","0","1","2006-6-27T16:40:43",0,0,"0","BIPOLAR AFFEC, DEPR-MOD","0"
"32613","845937","0","19894","713.","ARTHROPATH IN OTHER DIS","713.","0","0","1","2006-6-27T15:47:46",0,0,"0","ARTHROPATH IN OTHER DIS","0"
"32616","845940","0","19897","713.2","ARTHROPATH W HEMATOL DIS","713.2","0","0","1","2006-6-27T15:47:46",0,0,"0","ARTHROPATH W HEMATOL DIS","0"
"32704","846028","0","19985","716.","ARTHROPATHIES NEC/NOS","716.","0","0","1","2006-6-27T15:48:03",0,0,"0","ARTHROPATHIES NEC/NOS","0"
"32782","846106","0","20063","716.8","ARTHROPATHY NEC","716.8","0","0","1","2006-6-27T15:48:18",0,0,"0","ARTHROPATHY NEC","0"
"32790","846114","0","20071","716.87","ARTHROPATHY NEC-ANKLE","716.87","0","0","1","2006-6-27T15:48:19",0,0,"0","ARTHROPATHY NEC-ANKLE","0"
"32786","846110","0","20067","716.83","ARTHROPATHY NEC-FOREARM","716.83","0","0","1","2006-6-27T15:48:19",0,0,"0","ARTHROPATHY NEC-FOREARM","0"
"32787","846111","0","20068","716.84","ARTHROPATHY NEC-HAND","716.84","0","0","1","2006-6-27T15:48:19",0,0,"0","ARTHROPATHY NEC-HAND","0"
"32789","846113","0","20070","716.86","ARTHROPATHY NEC-L/LEG","716.86","0","0","1","2006-6-27T15:48:19",0,0,"0","ARTHROPATHY NEC-L/LEG","0"
"32792","846116","0","20073","716.89","ARTHROPATHY NEC-MULT","716.89","0","0","1","2006-6-27T15:48:20",0,0,"0","ARTHROPATHY NEC-MULT","0"
"32791","846115","0","20072","716.88","ARTHROPATHY NEC-OTH SITE","716.88","0","0","1","2006-6-27T15:48:19",0,0,"0","ARTHROPATHY NEC-OTH SITE","0"
"32788","846112","0","20069","716.85","ARTHROPATHY NEC-PELVIS","716.85","0","0","1","2006-6-27T15:48:19",0,0,"0","ARTHROPATHY NEC-PELVIS","0"
"32784","846108","0","20065","716.81","ARTHROPATHY NEC-SHLDER","716.81","0","0","1","2006-6-27T15:48:18",0,0,"0","ARTHROPATHY NEC-SHLDER","0"
"32783","846107","0","20064","716.80","ARTHROPATHY NEC-UNSPEC","716.80","0","0","1","2006-6-27T15:48:18",0,0,"0","ARTHROPATHY NEC-UNSPEC","0"
"32785","846109","0","20066","716.82","ARTHROPATHY NEC-UP/ARM","716.82","0","0","1","2006-6-27T15:48:18",0,0,"0","ARTHROPATHY NEC-UP/ARM","0"
"32793","846117","0","20074","716.9","ARTHROPATHY NOS","716.9","0","0","1","2006-6-27T15:48:20",0,0,"0","ARTHROPATHY NOS","0"
"32801","846125","0","20082","716.97","ARTHROPATHY NOS-ANKLE","716.97","0","0","1","2006-6-27T15:48:21",0,0,"0","ARTHROPATHY NOS-ANKLE","0"
"32797","846121","0","20078","716.93","ARTHROPATHY NOS-FOREARM","716.93","0","0","1","2006-6-27T15:48:21",0,0,"0","ARTHROPATHY NOS-FOREARM","0"
"32798","846122","0","20079","716.94","ARTHROPATHY NOS-HAND","716.94","0","0","1","2006-6-27T15:48:21",0,0,"0","ARTHROPATHY NOS-HAND","0"
"32800","846124","0","20081","716.96","ARTHROPATHY NOS-L/LEG","716.96","0","0","1","2006-6-27T15:48:21",0,0,"0","ARTHROPATHY NOS-L/LEG","0"
"32803","846127","0","20084","716.99","ARTHROPATHY NOS-MULT","716.99","0","0","1","2006-6-27T15:48:22",0,0,"0","ARTHROPATHY NOS-MULT","0"
"32802","846126","0","20083","716.98","ARTHROPATHY NOS-OTH SITE","716.98","0","0","1","2006-6-27T15:48:21",0,0,"0","ARTHROPATHY NOS-OTH SITE","0"
"32799","846123","0","20080","716.95","ARTHROPATHY NOS-PELVIS","716.95","0","0","1","2006-6-27T15:48:21",0,0,"0","ARTHROPATHY NOS-PELVIS","0"
"32795","846119","0","20076","716.91","ARTHROPATHY NOS-SHLDER","716.91","0","0","1","2006-6-27T15:48:20",0,0,"0","ARTHROPATHY NOS-SHLDER","0"
"32794","846118","0","20075","716.90","ARTHROPATHY NOS-UNSPEC","716.90","0","0","1","2006-6-27T15:48:20",0,0,"0","ARTHROPATHY NOS-UNSPEC","0"
"32796","846120","0","20077","716.92","ARTHROPATHY NOS-UP/ARM","716.92","0","0","1","2006-6-27T15:48:20",0,0,"0","ARTHROPATHY NOS-UP/ARM","0"
"41153","951579","0","28434","711.","ARTHROPATHY W INFECTION","711.","0","0","1","2006-6-27T15:47:13",0,0,"0","ARTHROPATHY W INFECTION","0"
"32619","845943","0","19900","713.5","ARTHROPATHY W NERVE DIS","713.5","0","0","1","2006-6-27T15:47:47",0,0,"0","ARTHROPATHY W NERVE DIS","0"
"32618","845942","0","19899","713.4","ARTHROPATHY W RESP DIS","713.4","0","0","1","2006-6-27T15:47:47",0,0,"0","ARTHROPATHY W RESP DIS","0"
"32617","845941","0","19898","713.3","ARTHROPATHY W SKIN DIS","713.3","0","0","1","2006-6-27T15:47:46",0,0,"0","ARTHROPATHY W SKIN DIS","0"
"41299","951725","0","28580","065.8","ARTHROPOD HEM FEVER NEC","065.8","0","0","1","2006-6-27T16:34:16",0,0,"0","ARTHROPOD HEM FEVER NEC","0"
"41300","951726","0","28581","065.9","ARTHROPOD HEM FEVER NOS","065.9","0","0","1","2006-6-27T16:34:17",0,0,"0","ARTHROPOD HEM FEVER NOS","0"
"41293","951719","0","28574","065.","ARTHROPOD HEMORRHAG FEV","065.","0","0","1","2006-6-27T16:34:15",0,0,"0","ARTHROPOD HEMORRHAG FEV","0"
"40162","853486","0","27443","E968.6","ASSAULT BY OTHER/UNSPECIFIED MEANS-AIR GUN(BB,PELLET GUN)","E968.6","0","0","1","2006-6-27T16:12:29",0,0,"0","ASSAULT BY OTHER/UNSPECIFIED MEANS-AIR GUN(BB,PELLET GUN)","0"
"39002","852326","0","26283","E968.8","ASSAULT NEC","E968.8","0","0","1","2006-6-27T16:08:44",0,0,"0","ASSAULT NEC","0"
"38996","852320","0","26277","E968.","ASSAULT NEC   NOS","E968.","0","0","1","2006-6-27T16:08:43",0,0,"0","ASSAULT NEC   NOS","0"
"39003","852327","0","26284","E968.9","ASSAULT NOS","E968.9","0","0","1","2006-6-27T16:08:44",0,0,"0","ASSAULT NOS","0"
"38986","852310","0","26267","E965.5","ASSAULT-ANTIPERSON BOMB","E965.5","0","0","1","2006-6-27T16:08:41",0,0,"0","ASSAULT-ANTIPERSON BOMB","0"
"38972","852296","0","26253","E961","ASSAULT-CORROSIV/CAUST","E961","0","0","1","2006-6-27T16:08:39",0,0,"0","ASSAULT-CORROSIV/CAUST","0"
"39001","852325","0","26282","E968.4","ASSAULT-CRIMINAL NEGLECT","E968.4","0","0","1","2006-6-27T16:08:44",0,0,"0","ASSAULT-CRIMINAL NEGLECT","0"
"38991","852315","0","26272","E966","ASSAULT-CUTTING INSTR","E966","0","0","1","2006-6-27T16:08:42",0,0,"0","ASSAULT-CUTTING INSTR","0"
"38989","852313","0","26270","E965.8","ASSAULT-EXPLOSIVE NEC","E965.8","0","0","1","2006-6-27T16:08:42",0,0,"0","ASSAULT-EXPLOSIVE NEC","0"
"38990","852314","0","26271","E965.9","ASSAULT-EXPLOSIVE NOS","E965.9","0","0","1","2006-6-27T16:08:42",0,0,"0","ASSAULT-EXPLOSIVE NOS","0"
"38997","852321","0","26278","E968.0","ASSAULT-FIRE","E968.0","0","0","1","2006-6-27T16:08:43",0,0,"0","ASSAULT-FIRE","0"
"38985","852309","0","26266","E965.4","ASSAULT-FIREARM NEC","E965.4","0","0","1","2006-6-27T16:08:41",0,0,"0","ASSAULT-FIREARM NEC","0"
"38980","852304","0","26261","E965.","ASSAULT-FIREARM/EXPLOSIV","E965.","0","0","1","2006-6-27T16:08:40",0,0,"0","ASSAULT-FIREARM/EXPLOSIV","0"
"38987","852311","0","26268","E965.6","ASSAULT-GASOLINE BOMB","E965.6","0","0","1","2006-6-27T16:08:42",0,0,"0","ASSAULT-GASOLINE BOMB","0"
"38981","852305","0","26262","E965.0","ASSAULT-HANDGUN","E965.0","0","0","1","2006-6-27T16:08:41",0,0,"0","ASSAULT-HANDGUN","0"
"38978","852302","0","26259","E963","ASSAULT-HANGING/STRANGUL","E963","0","0","1","2006-6-27T16:08:40",0,0,"0","ASSAULT-HANGING/STRANGUL","0"
"39000","852324","0","26281","E968.3","ASSAULT-HOT LIQUID","E968.3","0","0","1","2006-6-27T16:08:44",0,0,"0","ASSAULT-HOT LIQUID","0"
"38983","852307","0","26264","E965.2","ASSAULT-HUNTING RIFLE","E965.2","0","0","1","2006-6-27T16:08:41",0,0,"0","ASSAULT-HUNTING RIFLE","0"
"38988","852312","0","26269","E965.7","ASSAULT-LETTER BOMB","E965.7","0","0","1","2006-6-27T16:08:42",0,0,"0","ASSAULT-LETTER BOMB","0"
"38984","852308","0","26265","E965.3","ASSAULT-MILITARY WEAPON","E965.3","0","0","1","2006-6-27T16:08:41",0,0,"0","ASSAULT-MILITARY WEAPON","0"
"38976","852300","0","26257","E962.2","ASSAULT-POIS W GAS/VAPOR","E962.2","0","0","1","2006-6-27T16:08:40",0,0,"0","ASSAULT-POIS W GAS/VAPOR","0"
"38974","852298","0","26255","E962.0","ASSAULT-POIS W MEDIC AGT","E962.0","0","0","1","2006-6-27T16:08:39",0,0,"0","ASSAULT-POIS W MEDIC AGT","0"
"38975","852299","0","26256","E962.1","ASSAULT-POIS W SOLID/LIQ","E962.1","0","0","1","2006-6-27T16:08:40",0,0,"0","ASSAULT-POIS W SOLID/LIQ","0"
"38973","852297","0","26254","E962.","ASSAULT-POISONING","E962.","0","0","1","2006-6-27T16:08:39",0,0,"0","ASSAULT-POISONING","0"
"38977","852301","0","26258","E962.9","ASSAULT-POISONING NOS","E962.9","0","0","1","2006-6-27T16:08:40",0,0,"0","ASSAULT-POISONING NOS","0"
"38982","852306","0","26263","E965.1","ASSAULT-SHOTGUN","E965.1","0","0","1","2006-6-27T16:08:41",0,0,"0","ASSAULT-SHOTGUN","0"
"38999","852323","0","26280","E968.2","ASSAULT-STRIKING W OBJ","E968.2","0","0","1","2006-6-27T16:08:44",0,0,"0","ASSAULT-STRIKING W OBJ","0"
"38979","852303","0","26260","E964","ASSAULT-SUBMERSION","E964","0","0","1","2006-6-27T16:08:40",0,0,"0","ASSAULT-SUBMERSION","0"
"38998","852322","0","26279","E968.1","ASSLT-PUSH FROM HI PLACE","E968.1","0","0","1","2006-6-27T16:08:43",0,0,"0","ASSLT-PUSH FROM HI PLACE","0"
"29987","843311","0","17268","493.90","ASTH, UNSPC W/O STAT ASTH OR ACUTE EXACERB OR UNSPEC","493.90","0","0","1","2006-6-27T16:48:06",0,0,"0","ASTH, UNSPC W/O STAT ASTH OR ACUTE EXACERB OR UNSPEC","0"
"29979","843303","0","17260","493.","ASTHMA","493.","0","0","1","2006-6-27T16:48:04",0,0,"0","ASTHMA","0"
"40215","853539","0","27496","493.02","ASTHMA EXTRINSIC WITH ACUTE EXACERBATION","493.02","0","0","1","2006-6-27T16:12:40",0,0,"0","ASTHMA EXTRINSIC WITH ACUTE EXACERBATION","0"
"40216","853540","0","27497","493.12","ASTHMA INTRINSIC WITH ACUTE EXACERBATION","493.12","0","0","1","2006-6-27T16:12:40",0,0,"0","ASTHMA INTRINSIC WITH ACUTE EXACERBATION","0"
"29986","843310","0","17267","493.9","ASTHMA NOS","493.9","0","0","1","2006-6-27T16:48:06",0,0,"0","ASTHMA NOS","0"
"29988","843312","0","17269","493.91","ASTHMA W STATUS ASTHMAT","493.91","0","0","1","2006-6-27T16:48:06",0,0,"0","ASTHMA W STATUS ASTHMAT","0"
"40275","853599","0","27556","493.92","ASTHMA W/EXACERBATION","493.92","0","0","1","2006-6-27T16:13:01",0,0,"0","ASTHMA W/EXACERBATION","0"
"40217","853541","0","27498","493.22","ASTHMA-CHRONIC OBSTRUCTIVE WITH ACUTE EXACERBATION","493.22","0","0","1","2006-6-27T16:12:40",0,0,"0","ASTHMA-CHRONIC OBSTRUCTIVE WITH ACUTE EXACERBATION","0"
"41302","951728","0","28583","367.2","ASTIGMATISM","367.2","0","0","1","2006-6-27T16:43:49",0,0,"0","ASTIGMATISM","0"
"28660","841984","0","15941","367.20","ASTIGMATISM NOS","367.20","0","0","1","2006-6-27T16:43:49",0,0,"0","ASTIGMATISM NOS","0"
"31187","844511","0","18468","646.53","ASY BACTERIURIA-ANTEPART","646.53","0","0","1","2006-6-27T15:42:46",55,12,"3","ASY BACTERIURIA-ANTEPART","0"
"31188","844512","0","18469","646.54","ASY BACTERIURIA-POSTPART","646.54","0","0","1","2006-6-27T15:42:47",55,12,"3","ASY BACTERIURIA-POSTPART","0"
"31186","844510","0","18467","646.52","ASY BACTERURIA-DEL W P/P","646.52","0","0","1","2006-6-27T15:42:46",55,12,"3","ASY BACTERURIA-DEL W P/P","0"
"31185","844509","0","18466","646.51","ASYM BACTERIURIA-DELIVER","646.51","0","0","1","2006-6-27T15:42:46",55,12,"3","ASYM BACTERIURIA-DELIVER","0"
"31183","844507","0","18464","646.5","ASYMPT BACTERIURIA PREG","646.5","0","0","1","2006-6-27T15:42:46",0,0,"0","ASYMPT BACTERIURIA PREG","0"
"25930","839254","0","13211","094.3","ASYMPTOMAT NEUROSYPHILIS","094.3","0","0","1","2006-6-27T16:34:51",0,0,"0","ASYMPTOMAT NEUROSYPHILIS","0"
"40351","853675","0","27632","V83.01","ASYMPTOMATIC HEMOPHILIA A CARRIER","V83.01","0","0","1","2006-6-27T16:13:16",0,0,"0","ASYMPTOMATIC HEMOPHILIA A CARRIER","0"
"39873","853197","0","27154","V08","ASYMPTOMATIC HUMAN IMMUNODEFICIENCY VIRUS (HIV) INFECTION STATUS","V08","0","0","1","2006-6-27T16:11:29",0,0,"0","ASYMPTOMATIC HUMAN IMMUNODEFICIENCY VIRUS (HIV) INFECTION STATUS","0"
"40422","853746","0","27703","445","ATHEROEMBOLISM","445","0","0","1","2006-6-27T16:13:31",0,0,"0","ATHEROEMBOLISM","0"
"40427","853751","0","27708","445.81","ATHEROEMBOLISM, KIDNEY","445.81","0","0","1","2006-6-27T16:13:32",0,0,"0","ATHEROEMBOLISM, KIDNEY","0"
"40425","853749","0","27706","445.02","ATHEROEMBOLISM, LOWER EXTREMITY","445.02","0","0","1","2006-6-27T16:13:32",0,0,"0","ATHEROEMBOLISM, LOWER EXTREMITY","0"
"40423","853747","0","27704","445.0","ATHEROEMBOLISM, OF EXTREMITIES","445.0","0","0","1","2006-6-27T16:13:32",0,0,"0","ATHEROEMBOLISM, OF EXTREMITIES","0"
"29340","842664","0","16621","384.01","BULLOUS MYRINGITIS","384.01","0","0","1","2006-6-27T16:45:54",0,0,"0","BULLOUS MYRINGITIS","0"
"28392","841716","0","15673","361.12","BULLOUS RETINOSCHISIS","361.12","0","0","1","2006-6-27T16:42:59",0,0,"0","BULLOUS RETINOSCHISIS","0"
"29638","842962","0","16919","426.5","BUNDL BRANCH BLK NEC/NOS","426.5","0","0","1","2006-6-27T16:47:00",0,0,"0","BUNDL BRANCH BLK NEC/NOS","0"
"29639","842963","0","16920","426.50","BUNDLE BRANCH BLOCK NOS","426.50","0","0","1","2006-6-27T16:47:00",0,0,"0","BUNDLE BRANCH BLOCK NOS","0"
"33164","846488","0","20445","727.1","BUNION","727.1","0","0","1","2006-6-27T15:49:39",0,0,"0","BUNION","0"
"33496","846820","0","20777","743.22","BUPHTHAL W OTH EYE ANOM","743.22","0","0","1","2005-12-21T10:05:38",0,0,"0","BUPHTHAL W OTH EYE ANOM","0"
"33493","846817","0","20774","743.2","BUPHTHALMOS","743.2","0","0","1","2005-12-21T10:05:38",0,0,"0","BUPHTHALMOS","0"
"33494","846818","0","20775","743.20","BUPHTHALMOS NOS","743.20","0","0","1","2005-12-21T10:05:38",0,0,"0","BUPHTHALMOS NOS","0"
"26652","839976","0","13933","200.23","BURKITT'S TUMOR ABDOM","200.23","0","0","1","2006-6-27T16:37:19",0,0,"0","BURKITT'S TUMOR ABDOM","0"
"26653","839977","0","13934","200.24","BURKITT'S TUMOR AXILLA","200.24","0","0","1","2006-6-27T16:37:19",0,0,"0","BURKITT'S TUMOR AXILLA","0"
"26650","839974","0","13931","200.21","BURKITT'S TUMOR HEAD","200.21","0","0","1","2006-6-27T16:37:19",0,0,"0","BURKITT'S TUMOR HEAD","0"
"26654","839978","0","13935","200.25","BURKITT'S TUMOR INGUIN","200.25","0","0","1","2006-6-27T16:37:19",0,0,"0","BURKITT'S TUMOR INGUIN","0"
"26657","839981","0","13938","200.28","BURKITT'S TUMOR MULT","200.28","0","0","1","2006-6-27T16:37:20",0,0,"0","BURKITT'S TUMOR MULT","0"
"26649","839973","0","13930","200.20","BURKITT'S TUMOR OR LYMPHOMA, UNSPECIFIED SITE, EXTRANODAL AND SOLID ORGAN SITES","200.20","0","0","1","2006-6-27T16:37:19",0,0,"0","BURKITT'S TUMOR OR LYMPHOMA, UNSPECIFIED SITE, EXTRANODAL AND SOLID ORGAN SITES","0"
"26655","839979","0","13936","200.26","BURKITT'S TUMOR PELVIC","200.26","0","0","1","2006-6-27T16:37:20",0,0,"0","BURKITT'S TUMOR PELVIC","0"
"26656","839980","0","13937","200.27","BURKITT'S TUMOR SPLEEN","200.27","0","0","1","2006-6-27T16:37:20",0,0,"0","BURKITT'S TUMOR SPLEEN","0"
"26651","839975","0","13932","200.22","BURKITT'S TUMOR THORAX","200.22","0","0","1","2006-6-27T16:37:19",0,0,"0","BURKITT'S TUMOR THORAX","0"
"26648","839972","0","13929","200.2","BURKITT'S TUMOR/LYMPHOMA","200.2","0","0","1","2006-6-27T16:37:18",0,0,"0","BURKITT'S TUMOR/LYMPHOMA","0"
"38577","851901","0","25858","E896","BURN ACC IN BLDG NEC","E896","0","0","1","2006-6-27T16:07:12",0,0,"0","BURN ACC IN BLDG NEC","0"
"38576","851900","0","25857","E895","BURN ACC IN PRIVAT DWELL","E895","0","0","1","2006-6-27T16:07:12",0,0,"0","BURN ACC IN PRIVAT DWELL","0"
"38578","851902","0","25859","E897","BURN ACC NOT IN BLDG","E897","0","0","1","2006-6-27T16:07:13",0,0,"0","BURN ACC NOT IN BLDG","0"
"36596","849920","0","23877","948.","BURN BY % BODY SURFACE","948.","0","0","1","2006-6-27T16:00:30",0,0,"0","BURN BY % BODY SURFACE","0"
"36291","849615","0","23572","940.4","BURN CORNEA/CONJUNCT NEC","940.4","0","0","1","2006-6-27T15:59:32",0,0,"0","BURN CORNEA/CONJUNCT NEC","0"
"36293","849617","0","23574","940.9","BURN EYE   ADNEXA NOS","940.9","0","0","1","2006-6-27T15:59:32",0,0,"0","BURN EYE   ADNEXA NOS","0"
"36594","849918","0","23875","947.8","BURN INTERNAL ORGAN NEC","947.8","0","0","1","2006-6-27T16:00:29",0,0,"0","BURN INTERNAL ORGAN NEC","0"
"36595","849919","0","23876","947.9","BURN INTERNAL ORGAN NOS","947.9","0","0","1","2006-6-27T16:00:30",0,0,"0","BURN INTERNAL ORGAN NOS","0"
"36590","849914","0","23871","947.1","BURN LARYNX/TRACHEA/LUNG","947.1","0","0","1","2006-6-27T16:00:29",0,0,"0","BURN LARYNX/TRACHEA/LUNG","0"
"36708","850032","0","23989","949.0","BURN NOS","949.0","0","0","1","2006-6-27T16:00:53",0,0,"0","BURN NOS","0"
"36366","849690","0","23647","942.03","BURN NOS ABDOMINAL WALL","942.03","0","0","1","2006-6-27T15:59:45",0,0,"0","BURN NOS ABDOMINAL WALL","0"
"36531","849855","0","23812","945.03","BURN NOS ANKLE","945.03","0","0","1","2006-6-27T16:00:18",0,0,"0","BURN NOS ANKLE","0"
"36411","849735","0","23692","943.0","BURN NOS ARM","943.0","0","0","1","2006-6-27T15:59:54",0,0,"0","BURN NOS ARM","0"
"36419","849743","0","23700","943.09","BURN NOS ARM-MULTIPLE","943.09","0","0","1","2006-6-27T15:59:55",0,0,"0","BURN NOS ARM-MULTIPLE","0"
"36412","849736","0","23693","943.00","BURN NOS ARM-UNSPEC","943.00","0","0","1","2006-6-27T15:59:54",0,0,"0","BURN NOS ARM-UNSPEC","0"
"36416","849740","0","23697","943.04","BURN NOS AXILLA","943.04","0","0","1","2006-6-27T15:59:55",0,0,"0","BURN NOS AXILLA","0"
"36367","849691","0","23648","942.04","BURN NOS BACK","942.04","0","0","1","2006-6-27T15:59:46",0,0,"0","BURN NOS BACK","0"
"36473","849797","0","23754","944.06","BURN NOS BACK OF HAND","944.06","0","0","1","2006-6-27T16:00:06",0,0,"0","BURN NOS BACK OF HAND","0"
"36364","849688","0","23645","942.01","BURN NOS BREAST","942.01","0","0","1","2006-6-27T15:59:45",0,0,"0","BURN NOS BREAST","0"
"36365","849689","0","23646","942.02","BURN NOS CHEST WALL","942.02","0","0","1","2006-6-27T15:59:45",0,0,"0","BURN NOS CHEST WALL","0"
"36300","849624","0","23581","941.04","BURN NOS CHIN","941.04","0","0","1","2006-6-27T15:59:33",0,0,"0","BURN NOS CHIN","0"
"36297","849621","0","23578","941.01","BURN NOS EAR","941.01","0","0","1","2006-6-27T15:59:33",0,0,"0","BURN NOS EAR","0"
"36414","849738","0","23695","943.02","BURN NOS ELBOW","943.02","0","0","1","2006-6-27T15:59:54",0,0,"0","BURN NOS ELBOW","0"
"36298","849622","0","23579","941.02","BURN NOS EYE","941.02","0","0","1","2006-6-27T15:59:33",0,0,"0","BURN NOS EYE","0"
"36303","849627","0","23584","941.07","BURN NOS FACE NEC","941.07","0","0","1","2006-6-27T15:59:34",0,0,"0","BURN NOS FACE NEC","0"
"36468","849792","0","23749","944.01","BURN NOS FINGER","944.01","0","0","1","2006-6-27T16:00:05",0,0,"0","BURN NOS FINGER","0"
"36471","849795","0","23752","944.04","BURN NOS FINGER W THUMB","944.04","0","0","1","2006-6-27T16:00:05",0,0,"0","BURN NOS FINGER W THUMB","0"
"36530","849854","0","23811","945.02","BURN NOS FOOT","945.02","0","0","1","2006-6-27T16:00:17",0,0,"0","BURN NOS FOOT","0"
"36413","849737","0","23694","943.01","BURN NOS FOREARM","943.01","0","0","1","2006-6-27T15:59:54",0,0,"0","BURN NOS FOREARM","0"
"36368","849692","0","23649","942.05","BURN NOS GENITALIA","942.05","0","0","1","2006-6-27T15:59:46",0,0,"0","BURN NOS GENITALIA","0"
"36466","849790","0","23747","944.0","BURN NOS HAND   WRIST","944.0","0","0","1","2006-6-27T16:00:04",0,0,"0","BURN NOS HAND   WRIST","0"
"36475","849799","0","23756","944.08","BURN NOS HAND-MULTIPLE","944.08","0","0","1","2006-6-27T16:00:06",0,0,"0","BURN NOS HAND-MULTIPLE","0"
"36467","849791","0","23748","944.00","BURN NOS HAND-UNSPEC","944.00","0","0","1","2006-6-27T16:00:04",0,0,"0","BURN NOS HAND-UNSPEC","0"
"36305","849629","0","23586","941.09","BURN NOS HEAD-MULT","941.09","0","0","1","2006-6-27T15:59:34",0,0,"0","BURN NOS HEAD-MULT","0"
"36296","849620","0","23577","941.00","BURN NOS HEAD-UNSPEC","941.00","0","0","1","2006-6-27T15:59:33",0,0,"0","BURN NOS HEAD-UNSPEC","0"
"36295","849619","0","23576","941.0","BURN NOS HEAD/FACE/NECK","941.0","0","0","1","2006-6-27T15:59:33",0,0,"0","BURN NOS HEAD/FACE/NECK","0"
"36533","849857","0","23814","945.05","BURN NOS KNEE","945.05","0","0","1","2006-6-27T16:00:18",0,0,"0","BURN NOS KNEE","0"
"36527","849851","0","23808","945.0","BURN NOS LEG","945.0","0","0","1","2006-6-27T16:00:17",0,0,"0","BURN NOS LEG","0"
"36535","849859","0","23816","945.09","BURN NOS LEG-MULTIPLE","945.09","0","0","1","2006-6-27T16:00:18",0,0,"0","BURN NOS LEG-MULTIPLE","0"
"36528","849852","0","23809","945.00","BURN NOS LEG-UNSPEC","945.00","0","0","1","2006-6-27T16:00:17",0,0,"0","BURN NOS LEG-UNSPEC","0"
"36299","849623","0","23580","941.03","BURN NOS LIP","941.03","0","0","1","2006-6-27T15:59:33",0,0,"0","BURN NOS LIP","0"
"36532","849856","0","23813","945.04","BURN NOS LOWER LEG","945.04","0","0","1","2006-6-27T16:00:18",0,0,"0","BURN NOS LOWER LEG","0"
"36470","849794","0","23751","944.03","BURN NOS MULT FINGERS","944.03","0","0","1","2006-6-27T16:00:05",0,0,"0","BURN NOS MULT FINGERS","0"
"36582","849906","0","23863","946.0","BURN NOS MULTIPLE SITE","946.0","0","0","1","2006-6-27T16:00:27",0,0,"0","BURN NOS MULTIPLE SITE","0"
"36304","849628","0","23585","941.08","BURN NOS NECK","941.08","0","0","1","2006-6-27T15:59:34",0,0,"0","BURN NOS NECK","0"
"36301","849625","0","23582","941.05","BURN NOS NOSE","941.05","0","0","1","2006-6-27T15:59:34",0,0,"0","BURN NOS NOSE","0"
