"ID","EnterpriseEntryID","DefinitionSetID","Entry","EntryCode","EntryName","EntryMnemonic","IsInactiveFLAG","IsEnforcedFLAG","IsCurrentFLAG","EffectiveDT","HighAge","LowAge","SexDE","DisplayName","InjuryTypeReqFLAG"
"39968","853292","0","27249","997.99    ","COMPLICATIONS AFFECTING OTHER SPECIFIED BODY SYSTEMS, NOT ELSWHERE CLASSIFIED","997.99    ","N","N","Y",6/27/2006 16:11:47,0,0,"0","COMPLICATIONS AFFECTING OTHER SPECIFIED BODY SYSTEMS, NOT ELSWHERE CLASSIFIED","N"
"39349","852673","0","26630","996.85    ","COMPLICATIONS OF BONE MARROW TRANSPLANT","996.85    ","N","N","Y",6/27/2006 16:09:49,0,0,"0","COMPLICATIONS OF BONE MARROW TRANSPLANT","N"
"40249","853573","0","27530","996.87    ","COMPLICATIONS OF TRANSPLANTED ORGAN, INTESTINE","996.87    ","N","N","Y",6/27/2006 16:12:46,0,0,"0","COMPLICATIONS OF TRANSPLANTED ORGAN, INTESTINE","N"
"31887","845211","0","19168","663.1     ","COMPRESS CORD ROUND NECK","663.1     ","N","N","Y",6/27/2006 15:45:12,0,0,"0","COMPRESS CORD ROUND NECK","N"
"28231","841555","0","15512","348.4     ","COMPRESSION OF BRAIN","348.4     ","N","N","Y",6/27/2006 16:42:30,0,0,"0","COMPRESSION OF BRAIN","N"
"29845","843169","0","17126","459.2     ","COMPRESSION OF VEIN","459.2     ","N","N","Y",6/27/2006 16:47:39,0,0,"0","COMPRESSION OF VEIN","N"
"35345","848669","0","22626","850.      ","CONCUSSION","850.      ","N","N","Y",6/27/2006 15:56:29,0,0,"0","CONCUSSION","N"
"35352","848676","0","22633","850.9     ","CONCUSSION NOS","850.9     ","N","N","Y",6/27/2006 15:56:30,0,0,"0","CONCUSSION NOS","N"
"35351","848675","0","22632","850.5     ","CONCUSSION W COMA NOS","850.5     ","N","N","Y",6/27/2006 15:56:30,0,0,"0","CONCUSSION W COMA NOS","N"
"35346","848670","0","22627","850.0     ","CONCUSSION W/O COMA","850.0     ","N","N","Y",6/27/2006 15:56:29,0,0,"0","CONCUSSION W/O COMA","N"
"40860","947314","0","28141","850.45    ","CONCUSSION W/PROLONGED LOC MR THN 24 HOURS","850.45    ","N","N","Y",6/27/2006 16:14:54,0,0,"0","CONCUSSION W/PROLONGED LOC MR THN 24 HOURS","N"
"35347","848671","0","22628","850.1     ","CONCUSSION-BRIEF COMA","850.1     ","N","N","Y",6/27/2006 15:56:29,0,0,"0","CONCUSSION-BRIEF COMA","N"
"35350","848674","0","22631","850.4     ","CONCUSSION-DEEP COMA","850.4     ","N","N","Y",6/27/2006 15:56:30,0,0,"0","CONCUSSION-DEEP COMA","N"
"35348","848672","0","22629","850.2     ","CONCUSSION-MODERATE COMA","850.2     ","N","N","Y",6/27/2006 15:56:29,0,0,"0","CONCUSSION-MODERATE COMA","N"
"28903","842227","0","16184","372.50    ","CONJUNCTIVAL DEGEN NOS","372.50    ","N","N","Y",6/27/2006 16:44:34,0,0,"0","CONJUNCTIVAL DEGEN NOS","N"
"28909","842233","0","16190","372.56    ","CONJUNCTIVAL DEPOSITS","372.56    ","N","N","Y",6/27/2006 16:44:35,0,0,"0","CONJUNCTIVAL DEPOSITS","N"
"25648","838972","0","12929","032.81    ","CONJUNCTIVAL DIPHTHERIA","032.81    ","N","N","Y",6/27/2006 16:33:31,0,0,"0","CONJUNCTIVAL DIPHTHERIA","N"
"28918","842242","0","16199","372.73    ","CONJUNCTIVAL EDEMA","372.73    ","N","N","Y",6/27/2006 16:44:37,0,0,"0","CONJUNCTIVAL EDEMA","N"
"28917","842241","0","16198","372.72    ","CONJUNCTIVAL HEMORRHAGE","372.72    ","N","N","Y",6/27/2006 16:44:37,0,0,"0","CONJUNCTIVAL HEMORRHAGE","N"
"28910","842234","0","16191","372.6     ","CONJUNCTIVAL SCARS","372.6     ","N","N","Y",6/27/2006 16:44:35,0,0,"0","CONJUNCTIVAL SCARS","N"
"28906","842230","0","16187","372.53    ","CONJUNCTIVAL XEROSIS","372.53    ","N","N","Y",6/27/2006 16:44:35,0,0,"0","CONJUNCTIVAL XEROSIS","N"
"28894","842218","0","16175","372.39    ","CONJUNCTIVITIS NEC","372.39    ","N","N","Y",6/27/2006 16:44:32,0,0,"0","CONJUNCTIVITIS NEC","N"
"28890","842214","0","16171","372.3     ","CONJUNCTIVITIS NEC/NOS","372.3     ","N","N","Y",6/27/2006 16:44:31,0,0,"0","CONJUNCTIVITIS NEC/NOS","N"
"28891","842215","0","16172","372.30    ","CONJUNCTIVITIS NOS","372.30    ","N","N","Y",6/27/2006 16:44:32,0,0,"0","CONJUNCTIVITIS NOS","N"
"40213","853537","0","27494","372.81    ","CONJUNCTIVOCHLASIS","372.81    ","N","N","Y",6/27/2006 16:12:39,0,0,"0","CONJUNCTIVOCHLASIS","N"
"40611","853935","0","27892","255.12    ","CONN'S SYNDROME","255.12    ","N","N","Y",6/27/2006 16:14:08,0,0,"0","CONN'S SYNDROME","N"
"37397","850721","0","24678","V19.7     ","CONSANGUINITY","V19.7     ","N","N","Y",6/27/2006 16:03:10,0,0,"0","CONSANGUINITY","N"
"29048","842372","0","16329","376.31    ","CONSTANT EXOPHTHALMOS","376.31    ","N","N","Y",6/27/2006 16:45:01,0,0,"0","CONSTANT EXOPHTHALMOS","N"
"41430","951876","0","28711","564.0     ","CONSTIPATION","564.0     ","Y","N","Y",12/16/2005 16:20:28,0,0,"0","CONSTIPATION","N"
"37407","850731","0","24688","V21.8     ","CONSTIT STATE IN DEV NEC","V21.8     ","N","N","Y",6/27/2006 16:03:12,0,0,"0","CONSTIT STATE IN DEV NEC","N"
"37408","850732","0","24689","V21.9     ","CONSTIT STATE IN DEV NOS","V21.9     ","N","N","Y",6/27/2006 16:03:13,0,0,"0","CONSTIT STATE IN DEV NOS","N"
"28862","842186","0","16143","371.7     ","CORNEAL DEFORMITIES NEC","371.7     ","N","N","Y",6/27/2006 16:44:26,0,0,"0","CORNEAL DEFORMITIES NEC","N"
"28863","842187","0","16144","371.70    ","CORNEAL DEFORMITY NOS","371.70    ","N","N","Y",6/27/2006 16:44:26,0,0,"0","CORNEAL DEFORMITY NOS","N"
"28839","842163","0","16120","371.40    ","CORNEAL DEGENERATION NOS","371.40    ","N","N","Y",6/27/2006 16:44:22,0,0,"0","CORNEAL DEGENERATION NOS","N"
"28838","842162","0","16119","371.4     ","CORNEAL DEGENERATIONS","371.4     ","N","N","Y",6/27/2006 16:44:22,0,0,"0","CORNEAL DEGENERATIONS","N"
"28820","842144","0","16101","371.10    ","CORNEAL DEPOSIT NOS","371.10    ","N","N","Y",6/27/2006 16:44:18,0,0,"0","CORNEAL DEPOSIT NOS","N"
"39468","852792","0","26749","371.82    ","CORNEAL DISORDER DUE TO CONTACT LENS","371.82    ","N","N","Y",6/27/2006 16:10:11,0,0,"0","CORNEAL DISORDER DUE TO CONTACT LENS","N"
"28869","842193","0","16150","371.89    ","CORNEAL DISORDER NEC","371.89    ","N","N","Y",6/27/2006 16:44:28,0,0,"0","CORNEAL DISORDER NEC","N"
"28870","842194","0","16151","371.9     ","CORNEAL DISORDER NOS","371.9     ","N","N","Y",6/27/2006 16:44:28,0,0,"0","CORNEAL DISORDER NOS","N"
"28849","842173","0","16130","371.50    ","CORNEAL DYSTROPHY NOS","371.50    ","N","N","Y",6/27/2006 16:44:24,0,0,"0","CORNEAL DYSTROPHY NOS","N"
"28864","842188","0","16145","371.71    ","CORNEAL ECTASIA","371.71    ","N","N","Y",6/27/2006 16:44:27,0,0,"0","CORNEAL ECTASIA","N"
"28827","842151","0","16108","371.2     ","CORNEAL EDEMA","371.2     ","N","N","Y",6/27/2006 16:44:20,0,0,"0","CORNEAL EDEMA","N"
"28828","842152","0","16109","371.20    ","CORNEAL EDEMA NOS","371.20    ","N","N","Y",6/27/2006 16:44:20,0,0,"0","CORNEAL EDEMA NOS","N"
"36258","849582","0","23539","930.0     ","CORNEAL FOREIGN BODY","930.0     ","N","N","Y",6/27/2006 15:59:18,0,0,"0","CORNEAL FOREIGN BODY","N"
"28808","842132","0","16089","370.64    ","CORNEAL GHOST VESSELS","370.64    ","N","N","Y",6/27/2006 16:44:16,0,0,"0","CORNEAL GHOST VESSELS","N"
"28833","842157","0","16114","371.3     ","CORNEAL MEMBRANE CHANGES","371.3     ","N","N","Y",6/27/2006 16:44:21,0,0,"0","CORNEAL MEMBRANE CHANGES","N"
"28803","842127","0","16084","370.6     ","CORNEAL NEOVASCULARIZAT","370.6     ","N","N","Y",6/27/2006 16:44:15,0,0,"0","CORNEAL NEOVASCULARIZAT","N"
"28813","842137","0","16094","371.00    ","CORNEAL OPACITY NOS","371.00    ","N","N","Y",6/27/2006 16:44:17,0,0,"0","CORNEAL OPACITY NOS","N"
"36348","849672","0","23629","941.48    ","DEEP 3RD DEG BURN NECK","941.48    ","N","N","Y",6/27/2006 15:59:42,0,0,"0","DEEP 3RD DEG BURN NECK","N"
"36712","850036","0","23993","949.4     ","DEEP 3RD DEG BURN NOS","949.4     ","N","N","Y",6/27/2006 16:00:54,0,0,"0","DEEP 3RD DEG BURN NOS","N"
"36345","849669","0","23626","941.45    ","DEEP 3RD DEG BURN NOSE","941.45    ","N","N","Y",6/27/2006 15:59:41,0,0,"0","DEEP 3RD DEG BURN NOSE","N"
"36346","849670","0","23627","941.46    ","DEEP 3RD DEG BURN SCALP","941.46    ","N","N","Y",6/27/2006 15:59:42,0,0,"0","DEEP 3RD DEG BURN SCALP","N"
"36570","849894","0","23851","945.46    ","DEEP 3RD DEG BURN THIGH","945.46    ","N","N","Y",6/27/2006 16:00:25,0,0,"0","DEEP 3RD DEG BURN THIGH","N"
"36565","849889","0","23846","945.41    ","DEEP 3RD DEG BURN TOE","945.41    ","N","N","Y",6/27/2006 16:00:24,0,0,"0","DEEP 3RD DEG BURN TOE","N"
"36394","849718","0","23675","942.4     ","DEEP 3RD DEG BURN TRUNK","942.4     ","N","N","Y",6/27/2006 15:59:51,0,0,"0","DEEP 3RD DEG BURN TRUNK","N"
"36563","849887","0","23844","945.4     ","DEEP 3RD DEGREE BURN LEG","945.4     ","N","N","Y",6/27/2006 16:00:23,0,0,"0","DEEP 3RD DEGREE BURN LEG","N"
"26045","839369","0","13326","110.6     ","DEEP DERMATOPHYTOSIS","110.6     ","N","N","Y",6/27/2006 16:35:13,0,0,"0","DEEP DERMATOPHYTOSIS","N"
"29789","843113","0","17070","451.1     ","DEEP PHLEBITIS-LEG","451.1     ","N","N","Y",6/27/2006 16:47:29,0,0,"0","DEEP PHLEBITIS-LEG","N"
"29791","843115","0","17072","451.19    ","DEEP PHLEBITIS-LEG NEC","451.19    ","N","N","Y",6/27/2006 16:47:29,0,0,"0","DEEP PHLEBITIS-LEG NEC","N"
"32202","845526","0","19483","671.31    ","DEEP THROM ANTEPAR-DELIV","671.31    ","N","N","Y",6/27/2006 15:46:13,55,12,"3","DEEP THROM ANTEPAR-DELIV","N"
"32201","845525","0","19482","671.30    ","DEEP THROMB ANTEPAR-UNSP","671.30    ","N","N","Y",6/27/2006 15:46:12,55,12,"3","DEEP THROMB ANTEPAR-UNSP","N"
"32207","845531","0","19488","671.40    ","DEEP THROMB POSTPAR-UNSP","671.40    ","N","N","Y",6/27/2006 15:46:14,55,12,"3","DEEP THROMB POSTPAR-UNSP","N"
"28807","842131","0","16088","370.63    ","DEEP VASCULARIZA CORNEA","370.63    ","N","N","Y",6/27/2006 16:44:16,0,0,"0","DEEP VASCULARIZA CORNEA","N"
"32204","845528","0","19485","671.33    ","DEEP VEIN THROMB-ANTEPAR","671.33    ","N","N","Y",6/27/2006 15:46:13,55,12,"3","DEEP VEIN THROMB-ANTEPAR","N"
"31937","845261","0","19218","664.00    ","DEL W 1 DEG LACERAT-UNSP","664.00    ","N","N","Y",6/27/2006 15:45:22,55,12,"3","DEL W 1 DEG LACERAT-UNSP","N"
"31947","845271","0","19228","664.14    ","DEL W 2 DEG LAC-POSTPART","664.14    ","N","N","Y",6/27/2006 15:45:24,55,12,"3","DEL W 2 DEG LAC-POSTPART","N"
"31944","845268","0","19225","664.11    ","DEL W 2 DEG LACERAT-DEL","664.11    ","N","N","Y",6/27/2006 15:45:23,55,12,"3","DEL W 2 DEG LACERAT-DEL","N"
"31943","845267","0","19224","664.10    ","DEL W 2 DEG LACERAT-UNSP","664.10    ","N","N","Y",6/27/2006 15:45:23,55,12,"3","DEL W 2 DEG LACERAT-UNSP","N"
"31953","845277","0","19234","664.24    ","DEL W 3 DEG LAC-POSTPART","664.24    ","N","N","Y",6/27/2006 15:45:25,55,12,"3","DEL W 3 DEG LAC-POSTPART","N"
"31950","845274","0","19231","664.21    ","DEL W 3 DEG LACERAT-DEL","664.21    ","N","N","Y",6/27/2006 15:45:25,55,12,"3","DEL W 3 DEG LACERAT-DEL","N"
"31949","845273","0","19230","664.20    ","DEL W 3 DEG LACERAT-UNSP","664.20    ","N","N","Y",6/27/2006 15:45:24,55,12,"3","DEL W 3 DEG LACERAT-UNSP","N"
"31959","845283","0","19240","664.34    ","DEL W 4 DEG LAC-POSTPART","664.34    ","N","N","Y",6/27/2006 15:45:26,55,12,"3","DEL W 4 DEG LAC-POSTPART","N"
"31956","845280","0","19237","664.31    ","DEL W 4 DEG LACERAT-DEL","664.31    ","N","N","Y",6/27/2006 15:45:26,55,12,"3","DEL W 4 DEG LACERAT-DEL","N"
"31955","845279","0","19236","664.30    ","DEL W 4 DEG LACERAT-UNSP","664.30    ","N","N","Y",6/27/2006 15:45:25,55,12,"3","DEL W 4 DEG LACERAT-UNSP","N"
"31972","845296","0","19253","664.8     ","DEL W PERINEAL TRAUM NEC","664.8     ","N","N","Y",6/27/2006 15:45:28,0,0,"0","DEL W PERINEAL TRAUM NEC","N"
"31978","845302","0","19259","664.9     ","DEL W PERINEAL TRAUM NOS","664.9     ","N","N","Y",6/27/2006 15:45:30,0,0,"0","DEL W PERINEAL TRAUM NOS","N"
"37454","850778","0","24735","V27.5     ","DEL-MULT BIRTH, ALL LIVE","V27.5     ","N","N","Y",6/27/2006 16:03:21,55,12,"3","DEL-MULT BIRTH, ALL LIVE","N"
"37456","850780","0","24737","V27.7     ","DEL-MULT BIRTH, ALL SB","V27.7     ","N","N","Y",6/27/2006 16:03:21,55,12,"3","DEL-MULT BIRTH, ALL SB","N"
"37455","850779","0","24736","V27.6     ","DEL-MULT BRTH, SOME LIVE","V27.6     ","N","N","Y",6/27/2006 16:03:21,55,12,"3","DEL-MULT BRTH, SOME LIVE","N"
"37452","850776","0","24733","V27.3     ","DEL-TWINS, 1 NB, 1 SB","V27.3     ","N","N","Y",6/27/2006 16:03:20,55,12,"3","DEL-TWINS, 1 NB, 1 SB","N"
"34022","847346","0","21303","774.39    ","DELAY CONJUGAT JAUND NEC","774.39    ","N","N","Y",6/27/2006 15:52:00,0,0,"0","DELAY CONJUGAT JAUND NEC","N"
"34020","847344","0","21301","774.30    ","DELAY CONJUGAT JAUND NOS","774.30    ","N","N","Y",6/27/2006 15:52:00,0,0,"0","DELAY CONJUGAT JAUND NOS","N"
"31878","845202","0","19159","662.33    ","DELAY DEL 2 TWIN-ANTEPAR","662.33    ","N","N","Y",6/27/2006 15:45:10,55,12,"3","DELAY DEL 2 TWIN-ANTEPAR","N"
"31876","845200","0","19157","662.31    ","DELAY DEL 2ND TWIN-DELIV","662.31    ","N","N","Y",6/27/2006 15:45:10,55,12,"3","DELAY DEL 2ND TWIN-DELIV","N"
"31875","845199","0","19156","662.30    ","DELAY DEL 2ND TWIN-UNSP","662.30    ","N","N","Y",6/27/2006 15:45:10,55,12,"3","DELAY DEL 2ND TWIN-UNSP","N"
"31684","845008","0","18965","658.3     ","DELAY DEL POSTARTIF RUPT","658.3     ","N","N","Y",6/27/2006 15:44:34,0,0,"0","DELAY DEL POSTARTIF RUPT","N"
"31874","845198","0","19155","662.3     ","DELAY DELIVERY 2ND TWIN","662.3     ","N","N","Y",6/27/2006 15:45:10,0,0,"0","DELAY DELIVERY 2ND TWIN","N"
"32061","845385","0","19342","666.22    ","DELAY P/P HEM-DEL W P/P","666.22    ","N","N","Y",6/27/2006 15:45:46,55,12,"3","DELAY P/P HEM-DEL W P/P","N"
"32063","845387","0","19344","666.24    ","DELAY P/PART HEM-POSTPAR","666.24    ","N","N","Y",6/27/2006 15:45:46,55,12,"3","DELAY P/PART HEM-POSTPAR","N"
"32059","845383","0","19340","666.20    ","DELAY P/PART HEM-UNSPEC","666.20    ","N","N","Y",6/27/2006 15:45:45,55,12,"3","DELAY P/PART HEM-UNSPEC","N"
"32058","845382","0","19339","666.2     ","DELAY POSTPARTUM HEMORR","666.2     ","N","N","Y",6/27/2006 15:45:45,0,0,"0","DELAY POSTPARTUM HEMORR","N"
"27264","840588","0","14545","259.0     ","DELAY SEXUAL DEVELOP NEC","259.0     ","N","N","Y",6/27/2006 16:39:13,0,0,"0","DELAY SEXUAL DEVELOP NEC","N"
"40227","853551","0","27508","783.42    ","DELAYED MILESTONES","783.42    ","N","N","Y",6/27/2006 16:12:42,0,0,"0","DELAYED MILESTONES","N"
"40643","853967","0","27924","779.83    ","DELAYED SEPARATION OF UBILICAL CORD","779.83    ","N","N","Y",6/27/2006 16:14:14,0,0,"0","DELAYED SEPARATION OF UBILICAL CORD","N"
"27544","840868","0","14825","293.0     ","DELIRIUM DUE TO CONDITIONS CLASSIFIED ELSEWHERE","293.0     ","N","N","Y",6/27/2006 16:40:20,0,0,"0","DELIRIUM DUE TO CONDITIONS CLASSIFIED ELSEWHERE","N"
"27522","840846","0","14803","291.0     ","DELIRIUM TREMENS","291.0     ","N","N","Y",6/27/2006 16:40:14,0,0,"0","DELIRIUM TREMENS","N"
"31966","845290","0","19247","664.5     ","DELIV W PERINEAL HEMATOM","664.5     ","N","N","Y",6/27/2006 15:45:27,0,0,"0","DELIV W PERINEAL HEMATOM","N"
"31960","845284","0","19241","664.4     ","DELIV W PERINEAL LAC NOS","664.4     ","N","N","Y",6/27/2006 15:45:26,0,0,"0","DELIV W PERINEAL LAC NOS","N"
"37449","850773","0","24730","V27.0     ","DELIVER-SINGLE LIVEBORN","V27.0     ","N","N","Y",6/27/2006 16:03:20,55,12,"3","DELIVER-SINGLE LIVEBORN","N"
"37450","850774","0","24731","V27.1     ","DELIVER-SINGLE STILLBORN","V27.1     ","N","N","Y",6/27/2006 16:03:20,55,12,"3","DELIVER-SINGLE STILLBORN","N"
"37451","850775","0","24732","V27.2     ","DELIVER-TWINS, BOTH LIVE","V27.2     ","N","N","Y",6/27/2006 16:03:20,55,12,"3","DELIVER-TWINS, BOTH LIVE","N"
"37453","850777","0","24734","V27.4     ","DELIVER-TWINS, BOTH SB","V27.4     ","N","N","Y",6/27/2006 16:03:21,55,12,"3","DELIVER-TWINS, BOTH SB","N"
"31936","845260","0","19217","664.0     ","DELIVERY W 1 DEG LACERAT","664.0     ","N","N","Y",6/27/2006 15:45:22,0,0,"0","DELIVERY W 1 DEG LACERAT","N"
"31942","845266","0","19223","664.1     ","DELIVERY W 2 DEG LACERAT","664.1     ","N","N","Y",6/27/2006 15:45:23,0,0,"0","DELIVERY W 2 DEG LACERAT","N"
"31948","845272","0","19229","664.2     ","DELIVERY W 3 DEG LACERAT","664.2     ","N","N","Y",6/27/2006 15:45:24,0,0,"0","DELIVERY W 3 DEG LACERAT","N"
"31954","845278","0","19235","664.3     ","DELIVERY W 4 DEG LACERAT","664.3     ","N","N","Y",6/27/2006 15:45:25,0,0,"0","DELIVERY W 4 DEG LACERAT","N"
"27695","841019","0","14976","297.1     ","DELUSIONAL DISORDER","297.1     ","N","N","Y",6/27/2006 16:40:48,0,0,"0","DELUSIONAL DISORDER","N"
"27693","841017","0","14974","297.      ","DELUSIONAL DISORDERS","297.      ","N","N","Y",6/27/2006 16:40:47,0,0,"0","DELUSIONAL DISORDERS","N"
"26112","839436","0","13393","117.8     ","DEMATIACIOUS FUNGI INF","117.8     ","N","N","Y",6/27/2006 16:35:25,0,0,"0","DEMATIACIOUS FUNGI INF","N"
"41124","951546","0","28405","294.1     ","DEMENTIA IN OTH DISEASES","294.1     ","Y","N","Y",12/13/2005 17:03:33,0,0,"0","DEMENTIA IN OTH DISEASES","N"
"40208","853532","0","27489","294.10    ","DEMENTIA W/O BEHAVIORAL DISTURBANCE","294.10    ","N","N","Y",6/27/2006 16:12:38,0,0,"0","DEMENTIA W/O BEHAVIORAL DISTURBANCE","N"
"40209","853533","0","27490","294.11    ","DEMENTIA WITH BEHAVIORAL DISTURBANCE","294.11    ","N","N","Y",6/27/2006 16:12:39,0,0,"0","DEMENTIA WITH BEHAVIORAL DISTURBANCE","N"
"40623","853947","0","27904","331.82    ","DEMENTIA WITH LEWY BODIES","331.82    ","N","N","Y",6/27/2006 16:14:10,0,0,"0","DEMENTIA WITH LEWY BODIES","N"
"40852","882279","0","28133","290       ","DEMENTIAS","290       ","N","N","Y",6/27/2006 16:14:53,0,0,"0","DEMENTIAS","N"
"41236","951662","0","28517","054.42    ","DENDRITIC KERATITIS","054.42    ","N","N","Y",6/27/2006 16:34:05,0,0,"0","DENDRITIC KERATITIS","N"
"41275","951701","0","28556","061       ","DENGUE","061       ","N","N","Y",6/27/2006 16:34:12,0,0,"0","DENGUE","N"
"30110","843434","0","17391","524.2     ","DENTAL ARCH ANOMALY","524.2     ","N","N","Y",6/27/2006 16:48:29,0,0,"0","DENTAL ARCH ANOMALY","N"
"41439","951893","0","28720","521.0     ","DENTAL CARIES","521.0     ","Y","N","Y",12/19/2005 13:19:39,0,0,"0","DENTAL CARIES","N"
"40303","853627","0","27584","521.02    ","DENTAL CARIES EXTENDING INTO DENTINE","521.02    ","N","N","Y",6/27/2006 16:13:07,0,0,"0","DENTAL CARIES EXTENDING INTO DENTINE","N"
"40304","853628","0","27585","521.03    ","DENTAL CARIES EXTENDING INTO PULP","521.03    ","N","N","Y",6/27/2006 16:13:07,0,0,"0","DENTAL CARIES EXTENDING INTO PULP","N"
"40302","853626","0","27583","521.01    ","DENTAL CARIES LIMITED TO ENAMEL","521.01    ","N","N","Y",6/27/2006 16:13:07,0,0,"0","DENTAL CARIES LIMITED TO ENAMEL","N"
"40703","882130","0","27984","521.08    ","DENTAL CARIES OF ROOT SURFACE","521.08    ","N","N","Y",6/27/2006 16:14:25,0,0,"0","DENTAL CARIES OF ROOT SURFACE","N"
"40702","882129","0","27983","521.07    ","DENTAL CARIES OF SMOOTH SURFACE","521.07    ","N","N","Y",6/27/2006 16:14:25,0,0,"0","DENTAL CARIES OF SMOOTH SURFACE","N"
"40701","882128","0","27982","521.06    ","DENTAL CARIES PIT AND FISSURE","521.06    ","N","N","Y",6/27/2006 16:14:25,0,0,"0","DENTAL CARIES PIT AND FISSURE","N"
"30121","843445","0","17402","525.8     ","DENTAL DISORDER NEC","525.8     ","N","N","Y",6/27/2006 16:48:31,0,0,"0","DENTAL DISORDER NEC","N"
"30122","843446","0","17403","525.9     ","DENTAL DISORDER NOS","525.9     ","N","N","Y",6/27/2006 16:48:31,0,0,"0","DENTAL DISORDER NOS","N"
"37783","851107","0","25064","V72.2     ","DENTAL EXAMINATION","V72.2     ","N","N","Y",6/27/2006 16:04:38,0,0,"0","DENTAL EXAMINATION","N"
"40349","853673","0","27630","V45.84    ","DENTAL RESTORATION STATUS","V45.84    ","N","N","Y",6/27/2006 16:13:16,0,0,"0","DENTAL RESTORATION STATUS","N"
"40350","853674","0","27631","V49.82    ","DENTAL SEALANT STATUS","V49.82    ","N","N","Y",6/27/2006 16:13:16,0,0,"0","DENTAL SEALANT STATUS","N"
"30107","843431","0","17388","524.      ","DENTOFACIAL ANOMALIES","524.      ","N","N","Y",6/27/2006 16:48:28,0,0,"0","DENTOFACIAL ANOMALIES","N"
"30115","843439","0","17396","524.8     ","DENTOFACIAL ANOMALY NEC","524.8     ","N","N","Y",6/27/2006 16:48:30,0,0,"0","DENTOFACIAL ANOMALY NEC","N"
"37722","851046","0","25003","V65.3     ","DIETARY SURVEIL/COUNSEL","V65.3     ","N","N","Y",6/27/2006 16:04:26,0,0,"0","DIETARY SURVEIL/COUNSEL","N"
"39817","853141","0","27098","760.76    ","DIETHYLSTILBRESTROL(DES) EXPOSURE AFFECTING FETUS OR NEWBORN VIA PLACENTA OR BRST MLK","760.76    ","N","N","Y",6/27/2006 16:11:18,0,0,"0","DIETHYLSTILBRESTROL(DES) EXPOSURE AFFECTING FETUS OR NEWBORN VIA PLACENTA OR BRST MLK","N"
"40442","853766","0","27723","569.86    ","DIEULAFOY LESION (HEMORRHAGIC) OF INTESTINE","569.86    ","N","N","Y",6/27/2006 16:13:35,0,0,"0","DIEULAFOY LESION (HEMORRHAGIC) OF INTESTINE","N"
"40441","853765","0","27722","537.84    ","DIEULAFOY LESION (HEMORRHAGIC) OF STOMACH AND DUODENUM","537.84    ","N","N","Y",6/27/2006 16:13:35,0,0,"0","DIEULAFOY LESION (HEMORRHAGIC) OF STOMACH AND DUODENUM","N"
"41151","951577","0","28432","710.8     ","DIFF CONNECT TIS DIS NEC","710.8     ","N","N","Y",6/27/2006 15:47:13,0,0,"0","DIFF CONNECT TIS DIS NEC","N"
"41152","951578","0","28433","710.9     ","DIFF CONNECT TIS DIS NOS","710.9     ","N","N","Y",6/27/2006 15:47:13,0,0,"0","DIFF CONNECT TIS DIS NOS","N"
"41145","951571","0","28426","710.      ","DIFF CONNECTIVE TISS DIS","710.      ","N","N","Y",6/27/2006 15:47:12,0,0,"0","DIFF CONNECTIVE TISS DIS","N"
"33013","846337","0","20294","719.78    ","DIFFICULT WALK NEC","719.78    ","N","N","Y",6/27/2006 15:49:10,0,0,"0","DIFFICULT WALK NEC","N"
"33012","846336","0","20293","719.77    ","DIFFICULT WALK-FOOT","719.77    ","N","N","Y",6/27/2006 15:49:10,0,0,"0","DIFFICULT WALK-FOOT","N"
"33011","846335","0","20292","719.76    ","DIFFICULT WALK-LO/LEG","719.76    ","N","N","Y",6/27/2006 15:49:10,0,0,"0","DIFFICULT WALK-LO/LEG","N"
"33014","846338","0","20295","719.79    ","DIFFICULT WALK-MULT","719.79    ","N","N","Y",6/27/2006 15:49:10,0,0,"0","DIFFICULT WALK-MULT","N"
"33010","846334","0","20291","719.75    ","DIFFICULT WALK-PELVIS","719.75    ","N","N","Y",6/27/2006 15:49:10,0,0,"0","DIFFICULT WALK-PELVIS","N"
"33005","846329","0","20286","719.70    ","DIFFICULT WALK-UNSPEC","719.70    ","N","N","Y",12/14/2005 13:40:16,0,0,"0","DIFFICULT WALK-UNSPEC","N"
"33004","846328","0","20285","719.7     ","DIFFICULTY IN WALKING","719.7     ","N","N","Y",6/27/2006 15:49:08,0,0,"0","DIFFICULTY IN WALKING","N"
"41373","951818","0","28654","610.1     ","DIFFUS CYSTIC MASTOPATHY","610.1     ","N","N","Y",6/27/2006 15:40:55,0,15,"0","DIFFUS CYSTIC MASTOPATHY","N"
"28799","842123","0","16080","370.52    ","DIFFUS INTERSTIT KERATIT","370.52    ","N","N","Y",6/27/2006 16:44:15,0,0,"0","DIFFUS INTERSTIT KERATIT","N"
"29377","842701","0","16658","385.35    ","DIFFUSE CHOLESTEATOSIS","385.35    ","N","N","Y",6/27/2006 16:46:01,0,0,"0","DIFFUSE CHOLESTEATOSIS","N"
"35260","848584","0","22541","839.71    ","DISLOCATION STERNUM-OPEN","839.71    ","N","N","Y",6/27/2006 15:56:13,0,0,"0","DISLOCATION STERNUM-OPEN","N"
"35141","848465","0","22422","833.0     ","DISLOCATION WRIST-CLOSED","833.0     ","N","N","Y",6/27/2006 15:55:51,0,0,"0","DISLOCATION WRIST-CLOSED","N"
